Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),N_RAD,BESCHLEUNIGUNG,LEISTUNG,DREHMOMENT
434,210,2012.5,44,19.215687,28.627451,86,-1.5625,0,23,61.176472,51.372547,16.078432,31.764706,19.215687,0,102,0,48,21,505.299988,285.899994,13.71,0,0,8263,0,255,6.67316323236458,-0.555555555555555,0,0
435,211,1868.75,42,19.215687,21.960785,86,-1.5625,0,23,61.176472,51.372547,16.078432,31.764706,19.215687,0,102,0,48,13,505.299988,285.899994,13.71,0,0,8263,0,255,6.36983763089347,0,2042.40014108796,10.4374161056268
436,211,1868.75,42,19.215687,21.960785,86,-1.5625,0,23,58.823528,51.372547,16.078432,31.764706,19.215687,0,102,0,48,13,505.299988,285.899994,13.71,0,0,8263,0,255,6.36983763089347,0,2042.40014108796,10.4374161056268
437,211,1868.75,42,19.215687,21.960785,86,-1.5625,0,23,58.823528,51.372547,16.078432,31.764706,19.215687,0,102,0,48,13,506.599976,293,13.691,0,0,8263,0,255,6.36983763089347,0,2042.40014108796,10.4374161056268
438,211,1868.75,42,19.215687,24.313726,86,-1.5625,0,23,58.823528,51.372547,16.078432,31.764706,19.215687,0,102,0,48,13,506.599976,293,13.691,0,0,8263,0,255,6.36983763089347,-1.38888888888889,0,0
439,213,1617.75,37,19.215687,24.313726,86,-1.5625,0,26,58.823528,51.372547,16.078432,31.764706,19.215687,0,102,0,48,9,506.599976,293,13.691,0,0,8263,0,255,5.61152362721567,0,1681.58209929805,9.9268175232863
440,213,1617.75,37,19.215687,24.313726,86,-1.5625,0,26,60.392159,51.372547,16.078432,31.764706,19.215687,0,102,0,48,9,503.099976,298.100006,13.71,0,0,8263,0,255,5.61152362721567,0,1681.58209929805,9.9268175232863
441,213,1617.75,37,19.215687,24.313726,86,-1.5625,0,26,60.392159,49.803921,16.078432,31.764706,17.647058,0,102,0,48,9,503.099976,298.100006,13.71,0,0,8263,0,255,5.61152362721567,-1.11111111111111,0,0
442,213,1529.5,33,17.647058,18.82353,86,-1.5625,7.03125,20,60.392159,49.803921,16.078432,31.764706,17.647058,0,102,0,48,2,503.099976,298.100006,13.71,0,0,8263,0,255,5.00487242427344,0,1425.39200228588,8.89996313947705
443,215,1529.5,33,17.647058,18.82353,86,-1.5625,7.03125,20,60.392159,49.803921,16.078432,31.764706,17.647058,0,102,0,48,2,503.099976,298.100006,13.71,0,0,8263,0,255,5.00487242427344,0,1425.39200228588,8.89996313947705
444,215,1529.5,33,17.647058,18.82353,86,-1.5625,7.03125,20,60.392159,50.196079,16.078432,31.764706,18.039215,0,102,0,48,2,499.5,302.100006,13.769,0,0,8263,0,255,5.00487242427344,0,1425.39200228588,8.89996313947705
445,215,1529.5,33,17.647058,18.82353,86,-1.5625,7.03125,20,60.392159,50.196079,16.078432,31.764706,18.039215,0,102,0,48,2,499.5,302.100006,13.769,0,0,8263,0,255,5.00487242427344,-0.833333333333332,0,0
446,215,1400,30,19.215687,25.882353,86,0.78125,6.25,28,60.392159,50.196079,16.078432,31.764706,18.039215,0,102,0,49,5,499.5,302.100006,13.769,0,0,8263,0,255,4.54988402206676,0,1250.1579380787,8.5278630776083
447,217,1400,30,19.215687,25.882353,86,0.78125,6.25,28,56.470589,50.196079,16.078432,31.764706,18.039215,0,102,0,49,5,499.5,302.100006,13.769,0,0,8263,0,255,4.54988402206676,0,1250.1579380787,8.5278630776083
448,217,1400,30,19.215687,25.882353,86,0.78125,6.25,28,56.470589,51.372547,20.784313,36.470589,18.82353,0,102,0.784314,49,5,497.599976,303.799988,13.789,0,0,8263,0,255,4.54988402206676,0,1250.1579380787,8.5278630776083
449,217,1400,30,19.215687,25.882353,86,0.78125,6.25,28,56.470589,51.372547,20.784313,36.470589,18.82353,0,102,0.784314,49,5,497.599976,303.799988,13.789,0,0,8263,0,255,4.54988402206676,-0.277777777777779,0,0
450,219,1378,29,18.82353,25.882353,86,0.78125,6.25,26,56.470589,51.372547,20.784313,36.470589,18.82353,0,102,0.784314,49,21,497.599976,303.799988,13.789,0,0,8263,0,255,4.3982212213312,0,1194.70959817494,8.27973632987712
451,219,1378,29,18.82353,25.882353,86,0.78125,6.25,26,61.176472,51.372547,20.784313,36.470589,18.82353,0,102,0.784314,49,21,494.5,306.600006,13.789,0,0,8263,0,255,4.3982212213312,0,1194.70959817494,8.27973632987712
452,219,1378,29,18.82353,25.882353,86,0.78125,6.25,26,61.176472,51.372547,21.17647,36.862743,19.215687,0,102,0.784314,49,21,494.5,306.600006,13.789,0,0,8263,0,255,4.3982212213312,-0.277777777777778,0,0
453,219,1400.75,28,20.784313,40,86,-1.5625,3.125,40,61.176472,51.372547,21.17647,36.862743,19.215687,0,102,0.784314,49,20,494.5,306.600006,13.789,0,0,8263,0,255,4.24655842059565,0,1140.66224897977,7.77677992343871
454,220,1400.75,28,20.784313,40,86,-1.5625,3.125,40,60.392159,51.372547,21.17647,36.862743,19.215687,0,102,0.784314,49,20,494.5,306.600006,13.789,14.90196,0,8263,0,255,4.24655842059565,0,1140.66224897977,7.77677992343871
455,220,1400.75,28,20.784313,40,86,-1.5625,3.125,40,60.392159,54.117645,23.529411,39.215687,21.17647,0,102,2.745098,49,20,492.5,309.200012,13.789,14.90196,0,8263,0,255,4.24655842059565,0,1140.66224897977,7.77677992343871
456,220,1400.75,28,20.784313,40,86,-1.5625,3.125,40,60.392159,54.117645,23.529411,39.215687,21.17647,0,102,2.745098,49,20,492.5,309.200012,13.789,14.90196,0,8263,0,255,4.24655842059565,0.555555555555556,10751.4029897205,73.3006593266686
457,220,1496.75,30,20.784313,39.607841,86,-1.5625,0,41,60.392159,54.117645,23.529411,39.215687,21.17647,0,102,2.745098,49,21,492.5,309.200012,13.789,14.90196,0,8263,0,255,4.54988402206676,0,1250.1579380787,7.97662155246476
458,222,1496.75,30,20.784313,39.607841,86,-1.5625,0,41,60.392159,54.117645,23.529411,39.215687,21.17647,0,102,2.745098,49,21,492.5,309.200012,13.789,15.294118,0,8263,0,255,4.54988402206676,0,1250.1579380787,7.97662155246476
459,222,1496.75,30,20.784313,39.607841,86,-1.5625,0,41,60.392159,53.725491,22.745098,38.823528,20.784313,0,102,2.745098,49,21,491.900024,311.899994,13.769,15.294118,0,8263,0,255,4.54988402206676,0,1250.1579380787,7.97662155246476
460,222,1496.75,30,20.784313,36.470589,86,-0.78125,4.6875,41,60.392159,53.725491,22.745098,38.823528,20.784313,0,102,2.745098,49,21,491.900024,311.899994,13.769,15.294118,0,8263,0,255,4.54988402206676,0.833333333333332,16695.991271412,106.528623111398
461,224,1554.5,33,20.784313,36.470589,86,-0.78125,4.6875,37,60.392159,53.725491,22.745098,38.823528,20.784313,0,102,2.745098,49,23,491.900024,311.899994,13.769,15.294118,0,8263,0,255,5.00487242427344,0,1425.39200228588,8.75683089213905
462,224,1554.5,33,20.784313,36.470589,86,-0.78125,4.6875,37,56.862743,53.725491,22.745098,38.823528,20.784313,0,102,2.745098,49,23,492,313.299988,13.671,16.078432,0,8263,0,255,5.00487242427344,0,1425.39200228588,8.75683089213905
463,224,1554.5,33,20.784313,36.470589,86,-0.78125,4.6875,37,56.862743,54.901962,22.352942,38.039215,21.960785,0,102,3.529412,49,23,492,313.299988,13.671,16.078432,0,8263,0,255,5.00487242427344,0,1425.39200228588,8.75683089213905
464,224,1589,33,21.960785,42.35294,86,-1.5625,3.90625,44,56.862743,54.901962,22.352942,38.039215,21.960785,0,102,3.529412,48,21,492,313.299988,13.671,16.078432,0,8263,0,255,5.00487242427344,0,1425.39200228588,8.56670460782262
465,226,1589,33,21.960785,42.35294,86,-1.5625,3.90625,44,60.392159,54.901962,22.352942,38.039215,21.960785,0,102,3.529412,48,21,492,313.299988,13.671,16.470589,0,8263,0,255,5.00487242427344,0,1425.39200228588,8.56670460782262
466,226,1589,33,21.960785,42.35294,86,-1.5625,3.90625,44,60.392159,51.372547,16.078432,31.764706,21.960785,0,102,0,48,21,493.099976,316.5,13.691,16.470589,0,8263,0,255,5.00487242427344,0,1425.39200228588,8.56670460782262
467,226,1589,33,21.960785,42.35294,86,-1.5625,3.90625,44,60.392159,51.372547,16.078432,31.764706,18.82353,0,102,0,48,21,493.099976,316.5,13.691,16.470589,0,8263,0,255,5.00487242427344,-0.277777777777777,0,0
468,226,1514,32,18.82353,24.705883,86,-1.5625,3.125,26,60.392159,51.372547,16.078432,31.764706,18.82353,0,102,0,48,10,493.099976,316.5,13.691,16.470589,0,8263,0,255,4.85320962353788,0,1365.45083010974,8.61298244884281
469,228,1514,32,18.82353,24.705883,86,-1.5625,3.125,26,59.607841,51.372547,16.078432,31.764706,18.82353,0,102,0,48,10,493.099976,316.5,13.691,15.686275,0,8263,0,255,4.85320962353788,0,1365.45083010974,8.61298244884281
470,228,1514,32,18.82353,24.705883,86,-1.5625,3.125,26,59.607841,53.333332,20.784313,36.862743,20.784313,0,102,1.568627,48,10,494.200012,319.399994,13.73,15.686275,0,8263,0,255,4.85320962353788,0,1365.45083010974,8.61298244884281
471,228,1514,32,18.82353,37.254902,86,-0.78125,4.6875,26,59.607841,53.333332,20.784313,36.862743,20.784313,0,102,1.568627,48,10,494.200012,319.399994,13.73,15.686275,0,8263,0,255,4.85320962353788,-0.277777777777779,0,0
472,230,1487.5,31,20.784313,37.254902,86,-0.78125,4.6875,38,59.607841,53.333332,20.784313,36.862743,20.784313,0,102,1.568627,48,22,494.200012,319.399994,13.73,15.686275,0,8263,0,255,4.70154682280232,0,1307.05557871549,8.39151648855997
473,230,1487.5,31,20.784313,37.254902,86,-0.78125,4.6875,38,57.64706,53.333332,20.784313,36.862743,20.784313,0,102,1.568627,48,22,495.599976,322.299988,13.73,16.078432,0,8263,0,255,4.70154682280232,0,1307.05557871549,8.39151648855997
474,230,1487.5,31,20.784313,37.254902,86,-0.78125,4.6875,38,57.64706,52.941177,20.392157,36.07843,20.392157,0,102,1.176471,48,22,495.599976,322.299988,13.73,16.078432,0,8263,0,255,4.70154682280232,-0.277777777777777,0,0
475,230,1440.5,30,18.82353,30.196079,86,0,3.90625,30,57.64706,52.941177,20.392157,36.07843,20.392157,0,102,1.176471,48,23,495.599976,322.299988,13.73,16.078432,0,8263,0,255,4.54988402206676,0,1250.1579380787,8.28810017955684
476,231,1440.5,30,18.82353,30.196079,86,0,3.90625,30,57.254902,52.941177,20.392157,36.07843,20.392157,0,102,1.176471,48,23,495.599976,322.299988,13.73,12.941176,0,8263,0,255,4.54988402206676,0,1250.1579380787,8.28810017955684
477,231,1440.5,30,18.82353,30.196079,86,0,3.90625,30,57.254902,51.372547,16.078432,31.764706,20.392157,0,102,0,48,23,496.299988,324.899994,13.71,12.941176,0,8263,0,255,4.54988402206676,0,1250.1579380787,8.28810017955684
478,231,1440.5,30,18.82353,30.196079,86,0,3.90625,30,57.254902,51.372547,16.078432,31.764706,18.82353,0,102,0,48,23,496.299988,324.899994,13.71,12.941176,0,8263,0,255,4.54988402206676,0,1250.1579380787,8.28810017955684
479,231,1341.25,30,16.862745,26.666666,86,-1.5625,3.125,22,57.254902,51.372547,16.078432,31.764706,18.82353,0,102,0,48,5,496.299988,324.899994,13.71,12.941176,0,8263,0,255,4.54988402206676,0,1250.1579380787,8.90140414438145
480,233,1341.25,30,16.862745,26.666666,86,-1.5625,3.125,22,60.392159,51.372547,16.078432,31.764706,18.82353,0,102,0,48,5,496.299988,324.899994,13.71,12.941176,0,8263,0,255,4.54988402206676,0,1250.1579380787,8.90140414438145
481,233,1341.25,30,16.862745,26.666666,86,-1.5625,3.125,22,60.392159,48.627453,16.078432,31.764706,16.862745,0,102,0,48,5,497.099976,326,13.769,12.941176,0,8263,0,255,4.54988402206676,0,1250.1579380787,8.90140414438145
482,233,1341.25,30,16.862745,21.960785,87,-1.5625,0,22,60.392159,48.627453,16.078432,31.764706,16.862745,0,102,0,48,5,497.099976,326,13.769,12.941176,0,8263,0,255,4.54988402206676,-0.833333333333334,0,0
483,235,1168.75,27,17.647058,21.960785,87,-1.5625,0,24,60.392159,48.627453,16.078432,31.764706,16.862745,0,102,0,49,2,497.099976,326,13.769,12.941176,0,8263,0,255,4.09489561986009,0,1087.96758046875,8.88991691420455
484,235,1168.75,27,17.647058,21.960785,87,-1.5625,0,24,60.392159,48.627453,16.078432,31.764706,16.862745,0,102,0,49,2,494.5,327.200012,13.769,0,0,8263,0,255,4.09489561986009,0,1087.96758046875,8.88991691420455
485,235,1168.75,27,17.647058,21.960785,87,-1.5625,0,24,60.392159,49.019608,16.078432,31.764706,17.254902,0,102,0,49,2,494.5,327.200012,13.769,0,0,8263,0,255,4.09489561986009,-1.11111111111111,0,0
486,235,1021.75,23,17.647058,24.705883,87,-1.5625,0,26,60.392159,49.019608,16.078432,31.764706,17.254902,0,102,0,49,0,494.5,327.200012,13.769,0,0,8263,0,255,3.48824441691785,0,889.749512777563,8.31622984783531
487,237,1021.75,23,17.254902,24.705883,87,-1.5625,0,26,60.392159,49.019608,16.078432,31.764706,17.254902,0,102,0,49,0,494.5,327.200012,13.769,0,0,8263,0,255,3.48824441691785,0,889.749512777563,8.31622984783531
488,237,1021.75,23,17.254902,24.705883,87,-1.5625,0,26,60.392159,48.235294,16.078432,31.764706,17.254902,0,102,0,49,0,489.900024,327.600006,13.769,0,0,8263,0,255,3.48824441691785,0,889.749512777563,8.31622984783531
489,237,1021.75,23,17.254902,24.705883,87,-1.5625,0,26,60.392159,48.235294,16.078432,31.764706,16.470589,0,102,0,49,0,489.900024,327.600006,13.769,0,0,8263,0,255,3.48824441691785,-0.555555555555555,0,0
490,237,746,21,16.470589,24.313726,87,-1.5625,8.59375,27,60.392159,48.235294,16.078432,31.764706,16.470589,0,102,0,50,0,489.900024,327.600006,13.769,0,0,8263,0,255,3.18491881544673,0,797.50050240162,10.209289273372
491,239,746,21,16.470589,24.313726,87,-1.5625,8.59375,27,60.392159,48.235294,16.078432,31.764706,16.470589,0,102,0,50,0,489.900024,327.600006,13.769,0,0,8263,0,255,3.18491881544673,0,797.50050240162,10.209289273372
492,239,746,21,16.470589,24.313726,87,-1.5625,8.59375,27,60.392159,48.235294,16.078432,31.764706,16.470589,0,102,0,50,0,488,327.700012,13.71,0,0,8264,0,255,3.18491881544673,0,797.50050240162,10.209289273372
493,239,746,21,16.470589,26.274509,87,-1.5625,9.375,27,60.392159,48.235294,16.078432,31.764706,16.470589,0,102,0,50,0,488,327.700012,13.71,0,0,8264,0,255,3.18491881544673,-0.833333333333333,0,0
494,240,763.25,18,16.470589,26.274509,87,-1.5625,9.375,27,60.392159,48.235294,16.078432,31.764706,16.470589,0,102,0,50,-3,488,327.700012,13.71,0,0,8264,0,255,2.72993041324006,0,666.615040625,8.34087604057485
495,240,763.25,18,16.470589,26.274509,87,-1.5625,9.375,27,59.607841,48.235294,16.078432,31.764706,16.470589,0,102,0,50,-3,484.599976,327.700012,13.71,0,0,8264,0,255,2.72993041324006,0,666.615040625,8.34087604057485
496,240,763.25,18,16.470589,26.274509,87,-1.5625,9.375,27,59.607841,48.235294,16.078432,31.764706,16.470589,0,102,0,50,-3,484.599976,327.700012,13.71,0,0,8264,0,255,2.72993041324006,-1.38888888888889,0,0
497,240,769.5,13,16.470589,25.882353,87,-1.5625,5.46875,27,59.607841,48.235294,16.078432,31.764706,16.470589,0,102,0,50,-2,484.599976,327.700012,13.71,0,0,8264,0,255,1.97161640956226,0,465.220079467807,5.77368649631911
498,242,769.5,13,16.470589,25.882353,87,-1.5625,5.46875,27,59.607841,48.235294,16.078432,31.764706,16.470589,0,102,0,50,-2,484.599976,327.700012,13.71,0,0,8264,0,255,1.97161640956226,0,465.220079467807,5.77368649631911
499,242,769.5,13,16.470589,25.882353,87,-1.5625,5.46875,27,62.35294,48.235294,16.078432,31.764706,16.470589,0,102,0,50,-2,481.700012,327.5,13.71,0,0,8264,0,255,1.97161640956226,0,465.220079467807,5.77368649631911
500,242,769.5,13,16.470589,25.882353,87,-1.5625,5.46875,27,62.35294,48.235294,16.078432,31.764706,16.470589,0,102,0,50,-2,481.700012,327.5,13.71,0,0,8264,0,255,1.97161640956226,-0.833333333333333,0,0
501,242,786.5,10,18.82353,25.882353,87,-1.5625,2.34375,35,62.35294,48.235294,16.078432,31.764706,16.470589,0,102,0,50,-1,481.700012,327.5,13.71,0,0,8264,0,255,1.51662800735559,0,352.305946780693,4.27784080324935
502,244,786.5,10,18.82353,25.882353,87,-1.5625,2.34375,35,61.960785,48.235294,16.078432,31.764706,16.470589,0,102,0,50,-1,481.700012,327.5,13.71,15.686275,0,8264,0,255,1.51662800735559,0,352.305946780693,4.27784080324935
503,244,786.5,10,18.82353,25.882353,87,-1.5625,2.34375,35,61.960785,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-1,479.400024,327.299988,13.613,15.686275,0,8264,0,255,1.51662800735559,0,352.305946780693,4.27784080324935
504,244,786.5,10,18.82353,40.392159,87,-1.5625,-1.5625,35,61.960785,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-1,479.400024,327.299988,13.613,15.686275,0,8264,0,255,1.51662800735559,-1.38888888888889,0,0
505,246,867,5,18.82353,40.392159,87,-1.5625,-1.5625,41,61.960785,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-7,479.400024,327.299988,13.613,15.686275,0,8264,0,255,0.758314003677794,0,173.133596863212,1.90706557098463
506,246,867,5,18.82353,40.392159,87,-1.5625,-1.5625,41,61.176472,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-7,478.599976,327.100006,13.613,15.686275,0,8264,0,255,0.758314003677794,0,173.133596863212,1.90706557098463
507,246,867,5,18.82353,40.392159,87,-1.5625,-1.5625,41,61.176472,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-7,478.599976,327.100006,13.671,15.686275,0,8264,0,255,0.758314003677794,-0.555555555555556,0,0
508,246,925.75,3,18.82353,38.431374,87,-1.5625,-0.78125,39,61.176472,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-7,478.599976,327.100006,13.671,15.686275,0,8264,0,255,0.454988402206676,0,103.493677922454,1.06763664505475
509,248,925.75,3,18.82353,38.431374,87,-1.5625,-0.78125,39,61.176472,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-7,478.599976,327.100006,13.671,15.686275,0,8264,0,255,0.454988402206676,0,103.493677922454,1.06763664505475
510,248,925.75,3,18.82353,38.431374,87,-1.5625,-0.78125,39,61.960785,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-7,477.5,327.100006,13.554,15.686275,0,8264,0,255,0.454988402206676,0,103.493677922454,1.06763664505475
511,248,925.75,3,18.82353,38.431374,87,-1.5625,-0.78125,39,61.960785,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-7,477.5,327.100006,13.554,15.686275,0,8264,0,255,0.454988402206676,-0.833333333333333,0,0
512,248,955.25,0,18.82353,36.862743,87,-1.5625,0,39,61.960785,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-5,477.5,327.100006,13.554,15.686275,0,8264,0,255,0,0,0,0
513,249,955.25,0,18.82353,36.862743,87,-1.5625,0,39,60.392159,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-5,477.5,327.100006,13.554,15.686275,0,8264,0,255,0,0,0,0
514,249,955.25,0,18.82353,36.862743,87,-1.5625,0,39,60.392159,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-5,476.799988,327.100006,13.671,15.686275,0,8264,0,255,0,0,0,0
515,249,955.25,0,18.82353,36.470589,88,-1.5625,0,39,60.392159,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-5,476.799988,327.100006,13.671,15.686275,0,8264,0,255,0,0,0,0
516,251,972.5,0,18.82353,36.470589,88,-1.5625,0,38,60.392159,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-3,476.799988,327.100006,13.671,15.686275,0,8264,0,255,0,0,0,0
517,251,972.5,0,18.82353,36.470589,88,-1.5625,0,38,60.784313,51.372547,16.078432,31.764706,18.82353,0,102,0,50,-3,476.400024,327.200012,13.671,15.294118,0,8264,0,255,0,0,0,0
518,251,972.5,0,18.82353,36.470589,88,-1.5625,0,38,60.784313,50.980392,16.078432,31.764706,18.82353,0,102,0,50,-3,476.400024,327.200012,13.671,15.294118,0,8264,0,255,0,0,0,0
519,251,950.75,0,18.82353,34.509804,88,-1.5625,0.78125,35,60.784313,50.980392,16.078432,31.764706,18.82353,0,102,0,50,1,476.400024,327.200012,13.671,15.294118,0,8264,0,255,0,0,0,0
520,253,950.75,0,18.431372,34.509804,88,-1.5625,0.78125,35,60.784313,50.980392,16.078432,31.764706,18.82353,0,102,0,50,1,476.400024,327.200012,13.671,15.294118,0,8264,0,255,0,0,0,0
521,253,950.75,0,18.431372,34.509804,88,-1.5625,0.78125,35,59.215687,50.588234,16.078432,31.764706,18.82353,0,102,0,50,1,476.099976,327.200012,13.554,14.117647,0,8264,0,255,0,0,0,0
522,253,950.75,0,18.431372,34.509804,88,-1.5625,0.78125,35,59.215687,50.588234,16.078432,31.764706,18.431372,0,102,0,50,1,476.099976,327.200012,13.554,14.117647,0,8264,0,255,0,0,0,0
523,253,909.25,0,18.431372,33.725491,88,-1.5625,3.125,34,59.215687,50.588234,16.078432,31.764706,18.431372,0,102,0,50,4,476.099976,327.200012,13.554,14.117647,0,8264,0,255,0,0,0,0
524,255,909.25,0,18.431372,33.725491,88,-1.5625,3.125,34,59.215687,50.588234,16.078432,31.764706,18.431372,0,102,0,50,4,476.099976,327.200012,13.554,13.333333,0,8264,0,255,0,0,0,0
525,255,909.25,0,18.431372,33.725491,88,-1.5625,3.125,34,59.215687,50.196079,16.078432,31.764706,18.039215,0,102,0,50,4,476,327.200012,13.574,13.333333,0,8264,0,255,0,0,0,0
526,255,909.25,0,18.431372,33.725491,88,-1.5625,3.125,34,59.215687,50.196079,16.078432,31.764706,18.039215,0,102,0,50,4,476,327.200012,13.574,13.333333,0,8264,0,255,0,0,0,0
527,257,875.75,0,16.862745,33.725491,88,-1.5625,3.125,35,59.215687,50.196079,16.078432,31.764706,18.039215,0,102,0,50,4,476,327.200012,13.574,13.333333,0,8264,0,255,0,0,0,0
528,257,875.75,0,16.862745,33.725491,88,-1.5625,3.125,35,59.607841,50.196079,16.078432,31.764706,18.039215,0,102,0,50,4,475.599976,327.100006,13.574,12.941176,0,8264,0,255,0,0,0,0
529,257,875.75,0,16.862745,33.725491,88,-1.5625,3.125,35,59.607841,47.843136,16.078432,31.764706,16.470589,0,102,0,50,4,475.599976,327.100006,13.71,12.941176,0,8264,0,255,0,0,0,0
530,257,789.75,0,16.862745,25.490196,88,-1.5625,0,28,59.607841,47.843136,16.078432,31.764706,16.470589,0,102,0,50,4,475.599976,327.100006,13.71,12.941176,0,8264,0,255,0,0,0,0
531,258,789.75,0,16.470589,25.490196,88,-1.5625,0,28,59.607841,47.843136,16.078432,31.764706,16.470589,0,102,0,50,3,475.599976,327.100006,13.71,12.941176,0,8264,0,255,0,0,0,0
532,258,789.75,0,16.470589,25.490196,88,-1.5625,0,28,59.215687,47.843136,16.078432,31.764706,16.470589,0,102,0,50,3,474.900024,326.799988,13.613,13.333333,0,8264,0,255,0,0,0,0
533,258,789.75,0,16.470589,25.490196,88,-1.5625,0,28,59.215687,47.843136,16.078432,31.764706,16.078432,0,102,0,50,3,474.900024,326.799988,13.613,13.333333,0,8264,0,255,0,0,0,0
